2017-10-20 09:10:49,020  INFO AnnotationConfigEmbeddedWebApplicationContext:984 - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Thu Oct 19 16:59:17 CST 2017]; root of context hierarchy
2017-10-20 09:11:04,681  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/login],methods=[POST]}" onto public me.maweiyi.spear.R me.maweiyi.spear.controller.admin.AuthController.doLogin(javax.servlet.http.HttpServletRequest,java.lang.String,java.lang.String,java.lang.String) throws java.io.UnsupportedEncodingException,java.security.NoSuchAlgorithmException
2017-10-20 09:11:04,682  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/index],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView me.maweiyi.spear.controller.admin.IndexController.index()
2017-10-20 09:11:04,685  INFO RequestMappingHandlerMapping:543 - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-10-20 09:11:04,685  INFO RequestMappingHandlerMapping:543 - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-10-20 09:11:04,716  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/static/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 09:11:04,717  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 09:11:04,717  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 09:11:04,751  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 09:11:05,125  INFO FreeMarkerConfigurer:127 - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2017-10-20 09:11:05,324  INFO AnnotationMBeanExporter:431 - Registering beans for JMX exposure on startup
2017-10-20 09:11:05,335  INFO DefaultLifecycleProcessor:343 - Starting beans in phase 2147483647
2017-10-20 09:11:05,348  INFO ScheduledAnnotationBeanPostProcessor:262 - No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2017-10-20 09:11:05,402  INFO TomcatEmbeddedServletContainer:201 - Tomcat started on port(s): 8080 (http)
2017-10-20 09:11:05,408  INFO SpearApplication:57 - Started SpearApplication in 5.938 seconds (JVM running for 7.579)
2017-10-20 09:11:21,144  INFO DispatcherServlet:489 - FrameworkServlet 'dispatcherServlet': initialization started
2017-10-20 09:11:21,162  INFO DispatcherServlet:508 - FrameworkServlet 'dispatcherServlet': initialization completed in 18 ms
2017-10-20 09:11:51,659  INFO AnnotationConfigEmbeddedWebApplicationContext:984 - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 09:11:00 CST 2017]; root of context hierarchy
2017-10-20 09:11:51,661  INFO DefaultLifecycleProcessor:358 - Stopping beans in phase 2147483647
2017-10-20 09:11:51,664  INFO AnnotationMBeanExporter:449 - Unregistering JMX-exposed beans on shutdown
2017-10-20 09:11:54,603  INFO SpearApplication:48 - Starting SpearApplication on maweiyideMackBook-Pro with PID 92197 (/Users/maweiyi/WriteCode/spear/target/classes started by maweiyi in /Users/maweiyi/WriteCode/spear)
2017-10-20 09:11:54,610  INFO SpearApplication:593 - No active profile set, falling back to default profiles: default
2017-10-20 09:11:54,743  INFO AnnotationConfigEmbeddedWebApplicationContext:583 - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 09:11:54 CST 2017]; root of context hierarchy
2017-10-20 09:11:54,843  INFO Version:30 - HV000001: Hibernate Validator 5.3.5.Final
2017-10-20 09:11:56,289  INFO DefaultListableBeanFactory:828 - Overriding bean definition for bean 'dataSource' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Generic; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Generic.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Tomcat; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Tomcat.class]]
2017-10-20 09:11:56,334  INFO RepositoryConfigurationDelegate:165 - Multiple Spring Data modules found, entering strict repository configuration mode!
2017-10-20 09:11:56,418  INFO DefaultListableBeanFactory:828 - Overriding bean definition for bean 'propertySourcesPlaceholderConfigurer' with a different definition: replacing [Root bean: class [org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/context/PropertyPlaceholderAutoConfiguration.class]] with [Root bean: class [org.springframework.boot.autoconfigure.session.RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/session/RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration.class]]
2017-10-20 09:11:57,216  INFO TomcatEmbeddedServletContainer:89 - Tomcat initialized with port(s): 8080 (http)
2017-10-20 09:11:57,331  INFO ContextLoader:276 - Root WebApplicationContext: initialization completed in 2592 ms
2017-10-20 09:11:57,646  INFO ServletRegistrationBean:190 - Mapping servlet: 'dispatcherServlet' to [/]
2017-10-20 09:11:57,649  INFO FilterRegistrationBean:258 - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-10-20 09:11:57,649  INFO FilterRegistrationBean:258 - Mapping filter: 'springSessionRepositoryFilter' to: [/*]
2017-10-20 09:11:57,649  INFO FilterRegistrationBean:258 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-10-20 09:11:57,650  INFO FilterRegistrationBean:258 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-10-20 09:11:57,650  INFO FilterRegistrationBean:258 - Mapping filter: 'requestContextFilter' to: [/*]
2017-10-20 09:11:58,351  INFO RequestMappingHandlerAdapter:534 - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 09:11:54 CST 2017]; root of context hierarchy
2017-10-20 09:11:58,400  INFO RequestMappingHandlerMapping:543 - Mapped "{[/install],methods=[POST]}" onto public me.maweiyi.spear.R me.maweiyi.spear.controller.InstallController.doInstall(javax.servlet.http.HttpServletRequest,me.maweiyi.spear.domain.Option)
2017-10-20 09:11:58,401  INFO RequestMappingHandlerMapping:543 - Mapped "{[/install],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView me.maweiyi.spear.controller.InstallController.install()
2017-10-20 09:11:58,402  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/login],methods=[GET]}" onto public java.lang.String me.maweiyi.spear.controller.admin.AuthController.login(javax.servlet.http.HttpServletResponse)
2017-10-20 09:11:58,403  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/login],methods=[POST]}" onto public me.maweiyi.spear.R me.maweiyi.spear.controller.admin.AuthController.doLogin(javax.servlet.http.HttpServletRequest,java.lang.String,java.lang.String,java.lang.String) throws java.io.UnsupportedEncodingException,java.security.NoSuchAlgorithmException
2017-10-20 09:11:58,403  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/index],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView me.maweiyi.spear.controller.admin.IndexController.index()
2017-10-20 09:11:58,407  INFO RequestMappingHandlerMapping:543 - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-10-20 09:11:58,407  INFO RequestMappingHandlerMapping:543 - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-10-20 09:11:58,437  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/static/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 09:11:58,437  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 09:11:58,438  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 09:11:58,468  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 09:11:58,879  INFO FreeMarkerConfigurer:127 - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2017-10-20 09:11:59,066  INFO AnnotationMBeanExporter:431 - Registering beans for JMX exposure on startup
2017-10-20 09:11:59,074  INFO DefaultLifecycleProcessor:343 - Starting beans in phase 2147483647
2017-10-20 09:11:59,086  INFO ScheduledAnnotationBeanPostProcessor:262 - No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2017-10-20 09:11:59,145  INFO TomcatEmbeddedServletContainer:201 - Tomcat started on port(s): 8080 (http)
2017-10-20 09:11:59,150  INFO SpearApplication:57 - Started SpearApplication in 4.931 seconds (JVM running for 5.975)
2017-10-20 09:12:02,233  INFO DispatcherServlet:489 - FrameworkServlet 'dispatcherServlet': initialization started
2017-10-20 09:12:02,249  INFO DispatcherServlet:508 - FrameworkServlet 'dispatcherServlet': initialization completed in 15 ms
2017-10-20 15:24:26,250  INFO AnnotationConfigEmbeddedWebApplicationContext:984 - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 09:11:54 CST 2017]; root of context hierarchy
2017-10-20 15:24:26,690  INFO DefaultLifecycleProcessor:358 - Stopping beans in phase 2147483647
2017-10-20 15:24:26,785  INFO AnnotationMBeanExporter:449 - Unregistering JMX-exposed beans on shutdown
2017-10-20 15:24:35,065  INFO SpearApplication:48 - Starting SpearApplication on maweiyideMackBook-Pro with PID 97920 (/Users/maweiyi/WriteCode/spear/target/classes started by maweiyi in /Users/maweiyi/WriteCode/spear)
2017-10-20 15:24:35,067  INFO SpearApplication:593 - No active profile set, falling back to default profiles: default
2017-10-20 15:24:35,183  INFO AnnotationConfigEmbeddedWebApplicationContext:583 - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 15:24:35 CST 2017]; root of context hierarchy
2017-10-20 15:24:35,466  INFO Version:30 - HV000001: Hibernate Validator 5.3.5.Final
2017-10-20 15:24:36,801  INFO DefaultListableBeanFactory:828 - Overriding bean definition for bean 'dataSource' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Generic; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Generic.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Tomcat; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Tomcat.class]]
2017-10-20 15:24:36,858  INFO RepositoryConfigurationDelegate:165 - Multiple Spring Data modules found, entering strict repository configuration mode!
2017-10-20 15:24:36,954  INFO DefaultListableBeanFactory:828 - Overriding bean definition for bean 'propertySourcesPlaceholderConfigurer' with a different definition: replacing [Root bean: class [org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/context/PropertyPlaceholderAutoConfiguration.class]] with [Root bean: class [org.springframework.boot.autoconfigure.session.RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/session/RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration.class]]
2017-10-20 15:24:38,021  INFO TomcatEmbeddedServletContainer:89 - Tomcat initialized with port(s): 8080 (http)
2017-10-20 15:24:38,190  INFO ContextLoader:276 - Root WebApplicationContext: initialization completed in 3025 ms
2017-10-20 15:24:38,511  INFO ServletRegistrationBean:190 - Mapping servlet: 'dispatcherServlet' to [/]
2017-10-20 15:24:38,515  INFO FilterRegistrationBean:258 - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-10-20 15:24:38,516  INFO FilterRegistrationBean:258 - Mapping filter: 'springSessionRepositoryFilter' to: [/*]
2017-10-20 15:24:38,516  INFO FilterRegistrationBean:258 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-10-20 15:24:38,516  INFO FilterRegistrationBean:258 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-10-20 15:24:38,516  INFO FilterRegistrationBean:258 - Mapping filter: 'requestContextFilter' to: [/*]
2017-10-20 15:24:39,481  INFO RequestMappingHandlerAdapter:534 - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 15:24:35 CST 2017]; root of context hierarchy
2017-10-20 15:24:39,539  INFO RequestMappingHandlerMapping:543 - Mapped "{[/install],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView me.maweiyi.spear.controller.InstallController.install()
2017-10-20 15:24:39,541  INFO RequestMappingHandlerMapping:543 - Mapped "{[/install],methods=[POST]}" onto public me.maweiyi.spear.R me.maweiyi.spear.controller.InstallController.doInstall(javax.servlet.http.HttpServletRequest,me.maweiyi.spear.domain.Option)
2017-10-20 15:24:39,542  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/login],methods=[GET]}" onto public java.lang.String me.maweiyi.spear.controller.admin.AuthController.login(javax.servlet.http.HttpServletResponse)
2017-10-20 15:24:39,543  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/login],methods=[POST]}" onto public me.maweiyi.spear.R me.maweiyi.spear.controller.admin.AuthController.doLogin(javax.servlet.http.HttpServletRequest,java.lang.String,java.lang.String,java.lang.String) throws java.io.UnsupportedEncodingException,java.security.NoSuchAlgorithmException
2017-10-20 15:24:39,543  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/logount],methods=[GET]}" onto public void me.maweiyi.spear.controller.admin.AuthController.logOut(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2017-10-20 15:24:39,544  INFO RequestMappingHandlerMapping:543 - Mapped "{[/admin/index],methods=[GET]}" onto public org.springframework.web.servlet.ModelAndView me.maweiyi.spear.controller.admin.IndexController.index()
2017-10-20 15:24:39,546  INFO RequestMappingHandlerMapping:543 - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-10-20 15:24:39,546  INFO RequestMappingHandlerMapping:543 - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-10-20 15:24:39,577  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/static/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 15:24:39,577  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 15:24:39,578  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 15:24:39,611  INFO SimpleUrlHandlerMapping:362 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-10-20 15:24:39,949  INFO FreeMarkerConfigurer:127 - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2017-10-20 15:24:40,153  INFO AnnotationMBeanExporter:431 - Registering beans for JMX exposure on startup
2017-10-20 15:24:40,165  INFO DefaultLifecycleProcessor:343 - Starting beans in phase 2147483647
2017-10-20 15:24:40,182  INFO ScheduledAnnotationBeanPostProcessor:262 - No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2017-10-20 15:24:40,236  INFO TomcatEmbeddedServletContainer:201 - Tomcat started on port(s): 8080 (http)
2017-10-20 15:24:40,242  INFO SpearApplication:57 - Started SpearApplication in 5.534 seconds (JVM running for 6.941)
2017-10-20 15:24:51,825  INFO DispatcherServlet:489 - FrameworkServlet 'dispatcherServlet': initialization started
2017-10-20 15:24:51,840  INFO DispatcherServlet:508 - FrameworkServlet 'dispatcherServlet': initialization completed in 15 ms
2017-10-20 15:30:06,040  INFO AnnotationConfigEmbeddedWebApplicationContext:984 - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 15:24:35 CST 2017]; root of context hierarchy
2017-10-20 15:30:06,070  INFO DefaultLifecycleProcessor:358 - Stopping beans in phase 2147483647
2017-10-20 15:30:06,089  INFO AnnotationMBeanExporter:449 - Unregistering JMX-exposed beans on shutdown
2017-10-20 15:30:12,781  INFO SpearApplication:48 - Starting SpearApplication on maweiyideMackBook-Pro with PID 98076 (/Users/maweiyi/WriteCode/spear/target/classes started by maweiyi in /Users/maweiyi/WriteCode/spear)
2017-10-20 15:30:12,783  INFO SpearApplication:593 - No active profile set, falling back to default profiles: default
2017-10-20 15:30:12,979  INFO AnnotationConfigEmbeddedWebApplicationContext:583 - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 15:30:12 CST 2017]; root of context hierarchy
2017-10-20 15:30:13,244  INFO Version:30 - HV000001: Hibernate Validator 5.3.5.Final
2017-10-20 15:30:15,217  INFO DefaultListableBeanFactory:828 - Overriding bean definition for bean 'dataSource' with a different definition: replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Generic; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Generic.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Tomcat; factoryMethodName=dataSource; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/jdbc/DataSourceConfiguration$Tomcat.class]]
2017-10-20 15:30:15,294  INFO RepositoryConfigurationDelegate:165 - Multiple Spring Data modules found, entering strict repository configuration mode!
2017-10-20 15:30:15,422  INFO DefaultListableBeanFactory:828 - Overriding bean definition for bean 'propertySourcesPlaceholderConfigurer' with a different definition: replacing [Root bean: class [org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/context/PropertyPlaceholderAutoConfiguration.class]] with [Root bean: class [org.springframework.boot.autoconfigure.session.RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=propertySourcesPlaceholderConfigurer; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/session/RedisSessionConfiguration$SpringBootRedisHttpSessionConfiguration.class]]
2017-10-20 15:30:16,775  INFO TomcatEmbeddedServletContainer:89 - Tomcat initialized with port(s): 8080 (http)
2017-10-20 15:30:16,896  INFO ContextLoader:276 - Root WebApplicationContext: initialization completed in 3954 ms
2017-10-20 15:30:17,231  INFO ServletRegistrationBean:190 - Mapping servlet: 'dispatcherServlet' to [/]
2017-10-20 15:30:17,235  INFO FilterRegistrationBean:258 - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-10-20 15:30:17,236  INFO FilterRegistrationBean:258 - Mapping filter: 'springSessionRepositoryFilter' to: [/*]
2017-10-20 15:30:17,236  INFO FilterRegistrationBean:258 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-10-20 15:30:17,237  INFO FilterRegistrationBean:258 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-10-20 15:30:17,237  INFO FilterRegistrationBean:258 - Mapping filter: 'requestContextFilter' to: [/*]
2017-10-20 15:30:17,997  INFO RequestMappingHandlerAdapter:534 - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@130f889: startup date [Fri Oct 20 15:30:12 CST 2017]; root of context hierarchy
